Basin,Region,Site,Reference,Indicator,LongLat,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_2_er_max,Age_2_er_min,Age_er_max,Age_er_min,Age_er_average,RSL_er_average,site,data_type_id,SiteName,RSL_offset,Age_epoch_id,RSL_old,min_TG_Age,max_Age_proxy,Age_diff,No_TG,data_lm_slope,data_lm_slope_err,ICE6_GIA_slope,ICE5_GIA_slope,GIA_slope,sd_GIA_slope,SL
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.38,0.06,0.06,1.9,12,11,0.006,0.0055,0.00575,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3110900032499999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.38,0.06,0.06,1.89,14,13,0.007,0.0065,0.00675,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.30419900357499996
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.42,0.06,0.06,1.88,17,15,0.0085,0.0075,0.008,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.33730800389999993
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.44,0.06,0.06,1.871,19,17,0.0095,0.0085,0.009,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3511061041925
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.44,0.06,0.06,1.861,21,18,0.0105,0.009,0.00975,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3442151045175
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.44,0.06,0.06,1.85,23,19,0.0115,0.0095,0.0105,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3366350048750001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.44,0.06,0.06,1.84,27,19,0.0135,0.0095,0.0115,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3297440052
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.47,0.06,0.06,1.83,26,20,0.013,0.01,0.0115,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.352853005525
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.47,0.06,0.06,1.819,24,21,0.012,0.0105,0.01125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3452729058824999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.52,0.06,0.06,1.807,25,23,0.0125,0.0115,0.012,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.38700370627249997
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.54,0.06,0.06,1.795,25,24,0.0125,0.012,0.01225,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3987345066625
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.55,0.06,0.06,1.783,25,25,0.0125,0.0125,0.0125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.4004653070525
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.55,0.06,0.06,1.771,25,25,0.0125,0.0125,0.0125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.3921961074425
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.63,0.06,0.06,1.758,26,27,0.013,0.0135,0.01325,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.463237807865
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.63,0.06,0.06,1.745,28,30,0.014,0.015,0.0145,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.4542795082875001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.65,0.06,0.06,1.733,30,31,0.015,0.0155,0.01525,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.4660103086775001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.69,0.06,0.06,1.723,31,33,0.0155,0.0165,0.016,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.4991193090025
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.71,0.06,0.06,1.712,30,35,0.015,0.0175,0.01625,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.51153920936
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.71,0.06,0.06,1.701,30,37,0.015,0.0185,0.01675,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.5039591097175
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.74,0.06,0.06,1.692,28,34,0.014,0.017,0.0155,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.52775721001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.78,0.06,0.06,1.683,27,29,0.0135,0.0145,0.014,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.5615553103025
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.78,0.06,0.06,1.672,23,24,0.0115,0.012,0.01175,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.55397521066
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.79,0.06,0.06,1.66,19,19,0.0095,0.0095,0.0095,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.55570601105
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.84,0.06,0.06,1.646,23,22,0.0115,0.011,0.01125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.596058611505
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.87,0.06,0.06,1.633,23,23,0.0115,0.0115,0.0115,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6171003119275
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.87,0.06,0.06,1.626,23,24,0.0115,0.012,0.01175,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6122766121549998
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.88,0.06,0.06,1.62,24,25,0.012,0.0125,0.01225,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6181420123500001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.9,0.06,0.06,1.609,27,27,0.0135,0.0135,0.0135,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6305619127075
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.91,0.06,0.06,1.598,29,30,0.0145,0.015,0.01475,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.632981813065
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.92,0.06,0.06,1.588,31,31,0.0155,0.0155,0.0155,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6360908133900001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.95,0.06,0.06,1.577,32,33,0.016,0.0165,0.01625,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6585107137474999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.95,0.06,0.06,1.572,33,34,0.0165,0.017,0.01675,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6550652139099999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.98,0.06,0.06,1.567,34,35,0.017,0.0175,0.01725,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.6816197140725
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-0.98,0.06,0.06,1.556,35,37,0.0175,0.0185,0.018,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.67403961443
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.02,0.06,0.06,1.544,33,38,0.0165,0.019,0.01775,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.70577041482
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.04,0.06,0.06,1.533,31,38,0.0155,0.019,0.01725,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7181903151775
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.04,0.06,0.06,1.527,30,38,0.015,0.019,0.017,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7140557153725
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.06,0.06,0.06,1.522,29,38,0.0145,0.019,0.01675,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.730610215535
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.06,0.06,0.06,1.512,27,36,0.0135,0.018,0.01575,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7237192158600001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.11,0.06,0.06,1.502,26,33,0.013,0.0165,0.01475,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7668282161850001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.11,0.06,0.06,1.492,26,28,0.013,0.014,0.0135,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.75993721651
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.12,0.06,0.06,1.484,25,26,0.0125,0.013,0.01275,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7644244167700001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.14,0.06,0.06,1.479,24,26,0.012,0.013,0.0125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7809789169324999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.16,0.06,0.06,1.473,24,26,0.012,0.013,0.0125,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.7968443171274999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.2,0.06,0.06,1.45,24,28,0.012,0.014,0.013,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.8209950178749998
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.2,0.06,0.06,1.426,23,25,0.0115,0.0125,0.012,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.804456618655
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.27,0.06,0.06,1.402,25,27,0.0125,0.0135,0.013,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.8579182194349999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.32,0.06,0.06,1.377,25,31,0.0125,0.0155,0.014,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.8906907202475001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.32,0.06,0.06,1.353,24,36,0.012,0.018,0.015,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.8741523210275
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.4,0.06,0.06,1.33,23,36,0.0115,0.018,0.01475,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.9383030217749999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.4,0.06,0.06,1.308,24,34,0.012,0.017,0.0145,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.92314282249
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.44,0.06,0.06,1.285,28,34,0.014,0.017,0.0155,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-0.9472935232374999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.52,0.06,0.06,1.261,31,34,0.0155,0.017,0.01625,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.0107551240175
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.56,0.06,0.06,1.238,32,33,0.016,0.0165,0.01625,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.034905824765
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.56,0.06,0.06,1.214,32,32,0.016,0.016,0.016,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.0183674255450001
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.64,0.06,0.06,1.19,32,32,0.016,0.016,0.016,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.0818290263249999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.6,0.06,0.06,1.184,31,32,0.0155,0.016,0.01575,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.0376944265199999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.68,0.06,0.06,1.166,34,34,0.017,0.017,0.017,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.105290627105
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.71,0.06,0.06,1.141,35,36,0.0175,0.018,0.01775,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.1180631279175
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.76,0.06,0.06,1.117,34,38,0.017,0.019,0.018,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.1515247286974999
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.78,0.06,0.06,1.092,36,42,0.018,0.021,0.0195,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.15429722951
North Atlantic,Nova Scotia,Chezzetcook Inlet,Gehrels et al (2020),Foraminifera,44.7_-63.3,44.7,-63.3,-1.83,0.06,0.06,1.068,37,45,0.0185,0.0225,0.0205,0.06,01,ProxyData,"Chezzetcook Inlet,
 Nova Scotia",NA,NA,NA,1.896,2.004,0.1080000000000001,FALSE,1.78,2.5532582790276963e-83,1.2916755676269531,0.6308398246765137,0.6890999675,0.5959815383,-1.18775883029
